Admin1,Facility name,Facility type,Lat,Long
Addis Ababa,Nefas Silk Lafto Clinic 8,Clinic,8.9811,38.7408
Addis Ababa,Nefas Silk Lafto Clinic 9,Clinic,8.978,38.7524
Addis Ababa,Nefas Silk Lafto Health Centre 1,Health Centre,8.9589,38.7668
Addis Ababa,Nefas Silk Lafto Health Centre 2,Health Centre,8.9439,38.7485
Addis Ababa,Nefas Silk Lafto Health Post 1,Health Post,8.9902,38.7281
Addis Ababa,Nefas Silk Lafto Health Post 2,Health Post,8.9922,38.7331
Addis Ababa,Nefas Silk Lafto Health Post 3,Health Post,8.9838,38.7262
Addis Ababa,Yeka Clinic 1,Clinic,9.0405,38.7769
Addis Ababa,Yeka Clinic 10,Clinic,9.0523,38.7761
Addis Ababa,Yeka Clinic 11,Clinic,9.0525,38.7781
Addis Ababa,Yeka Clinic 12,Clinic,9.048,38.7737
Addis Ababa,Yeka Clinic 13,Clinic,9.0458,38.7774
Addis Ababa,Yeka Clinic 14,Clinic,9.0558,38.7856
Addis Ababa,Yeka Clinic 15,Clinic,9.0573,38.7878
Addis Ababa,Yeka Clinic 16,Clinic,9.055,38.7913
Addis Ababa,Yeka Clinic 17,Clinic,9.0224,38.7914
Addis Ababa,Yeka Clinic 18,Clinic,9.0225,38.7886
Addis Ababa,Yeka Clinic 19,Clinic,9.0245,38.7923
Addis Ababa,Yeka Clinic 2,Clinic,9.0409,38.7802
Addis Ababa,Yeka Clinic 20,Clinic,9.0161,38.7888
Addis Ababa,Yeka Clinic 21,Clinic,9.0122,38.7903
Addis Ababa,Yeka Clinic 22,Clinic,9.0213,38.7962
Addis Ababa,Yeka Clinic 23,Clinic,9.0202,38.7996
Addis Ababa,Yeka Clinic 24,Clinic,9.0161,38.7975
Addis Ababa,Yeka Clinic 25,Clinic,9.0169,38.7983
Addis Ababa,Yeka Clinic 26,Clinic,9.0146,38.7981
Addis Ababa,Yeka Clinic 27,Clinic,9.0157,38.8011
Addis Ababa,Yeka Clinic 28,Clinic,9.0171,38.8113
Addis Ababa,Yeka Clinic 29,Clinic,9.0188,38.8123
Addis Ababa,Yeka Clinic 3,Clinic,9.0421,38.7811
Addis Ababa,Yeka Clinic 30,Clinic,9.0305,38.8279
Addis Ababa,Yeka Clinic 31,Clinic,9.0229,38.8355
Addis Ababa,Yeka Clinic 32,Clinic,9.0266,38.8412
Addis Ababa,Yeka Clinic 33,Clinic,9.0278,38.8429
Addis Ababa,Yeka Clinic 34,Clinic,9.0295,38.8363
Addis Ababa,Yeka Clinic 35,Clinic,9.0322,38.8369
Addis Ababa,Yeka Clinic 36,Clinic,9.0331,38.841
Addis Ababa,Yeka Clinic 37,Clinic,9.0326,38.8365
Addis Ababa,Yeka Clinic 38,Clinic,9.0357,38.8587
Addis Ababa,Yeka Clinic 4,Clinic,9.0187,38.7846
Addis Ababa,Yeka Clinic 5,Clinic,9.0125,38.7845
Addis Ababa,Yeka Clinic 6,Clinic,9.0598,38.7719
Addis Ababa,Yeka Clinic 7,Clinic,9.0571,38.7754
Addis Ababa,Yeka Clinic 8,Clinic,9.0577,38.7749
Addis Ababa,Yeka Clinic 9,Clinic,9.054,38.775
Addis Ababa,Yeka Health Centre 1,Health Centre,9.0644,38.7925
Addis Ababa,Yeka Health Centre 2,Health Centre,9.0341,38.8172
Addis Ababa,Yeka Health Centre 3,Health Centre,9.0267,38.8316
Addis Ababa,Yeka Health Post 1,Health Post,9.0417,38.7754
Addis Ababa,Yeka Health Post 2,Health Post,9.0416,38.7871
Addis Ababa,Yeka Health Post 3,Health Post,9.0182,38.7764
Addis Ababa,Yeka Health Post 4,Health Post,9.0166,38.7872
Addis Ababa,Yeka Health Post 5,Health Post,9.0548,38.779
Addis Ababa,Yeka Health Post 6,Health Post,9.0163,38.828
Addis Ababa,Yeka Health Post 7,Health Post,9.0539,38.8713
Addis Ababa,Yeka Hospital 1,Hospital,9.0344,38.7782
Addis Ababa,Yeka Hospital 2,Hospital,9.0383,38.7843
Addis Ababa,Yeka Hospital 3,Hospital,9.0164,38.7891
Addis Ababa,Yeka Hospital 4,Hospital,9.0155,38.801
Addis Ababa,Yeka Hospital 5,Hospital,9.0145,38.798
Afar,Abaala Health Centre,Health Centre,13.3422,39.7517
Afar,Adaa Health Post,Health Post,13.8667,40.0333
Afar,Adar Health Post,Health Post,11.2909,40.4505
Afar,Adeadleange Health Centre,Health Centre,10.0436,40.0208
Afar,Adele Hindig Health Station,Health Station,11.91,41.83
Afar,Adiquha Health Centre,Health Centre,14.2019,39.9147
Afar,Afambo Health Centre,Health Centre,11.4744,41.6797
Afar,Albo Health Post,Health Post,13.2323,40.1649
Afar,Alegaaid Health Centre,Health Centre,13.2108,40.8521
Afar,Alelesbeh Health Centre,Health Centre,11.8547,40.0699
Afar,Aleluu Health Centre,Health Centre,12.4592,40.2606
Afar,Ambash Health Post,Health Post,9.3288,40.1811
Afar,Arba Health Post,Health Post,9.1833,40.1666
Afar,Arodale Health Post,Health Post,13.3672,40.2832
Afar,Asergollo Health Post,Health Post,13.3072,39.7783
Afar,Asgetan Health Post,Health Post,9.7461,40.0353
Afar,Awara Health Centre,Health Centre,9.15,39.9666
Afar,Awash 7 Kilo Health Centre,Health Centre,8.9907,40.1579
Afar,Awash Arba Health Station,Health Station,8.4,39.3333
Afar,Aysaita Health Centre,Health Centre,11.5707,41.4263
Afar,Bada Admiro Health Post,Health Post,14.1835,40.2502
Afar,Bedu Health Post,Health Post,10.193,40.6188
Afar,Begda Health Post,Health Post,11.7977,40.0498
Afar,Beida Health Post,Health Post,10.157,40.6585
Afar,Belbel Health Post,Health Post,14.0438,39.9056
Afar,Beleaduo Health Post,Health Post,10.8778,40.2118
Afar,Beraitu Health Post,Health Post,12.6498,40.3201
Afar,Berga Health Post,Health Post,11.5041,41.5022
Afar,Berhale Health Centre,Health Centre,13.8372,40.0038
Afar,Bure Health Station,Health Station,12.5993,42.2667
Afar,Cheno Health Post,Health Post,9.7,39.9
Afar,Chifra Health Centre,Health Centre,11.5924,40.0293
Afar,Daar Health Post,Health Post,13.6676,40.0833
Afar,Dalifage Health Centre,Health Centre,10.6245,40.3096
Afar,Darsagita Health Post,Health Post,11.2999,40.517
Afar,Debel Health Centre,Health Centre,9.9747,40.53
Afar,Dechoto Health Station,Health Station,12.0647,41.9185
Afar,Defan Health Post,Health Post,9.3165,39.9526
Afar,Dehou Health Post,Health Post,9.1501,39.8332
Afar,Deraytu Health Post,Health Post,11.6611,40.8494
Afar,Deroerse Health Post,Health Post,11.0324,40.2018
Afar,Detebe Health Station,Health Station,11.67,41.0866
Afar,Detebehar Fr Health Centre,Health Centre,11.5403,41.2825
Afar,Deulecha Health Centre,Health Centre,9.5493,39.9361
Afar,Dewe Health Centre,Health Centre,10.8333,40.1666
Afar,Dichoto Health Post,Health Post,11.9151,41.8264
Afar,Digdgi Health Post,Health Post,12.3503,40.4409
Afar,Doho Health Station,Health Station,12.3206,39.9512
Afar,Dubti Hospital,Hospital,11.7244,41.094
Afar,Dulecha Health Station,Health Station,9.5426,37.05
Afar,Dupti Health Station,Health Station,11.733,41.0833
Afar,Elebeha Health Post,Health Post,10.3851,40.1917
Afar,Elehoe Health Centre,Health Centre,11.2673,40.3668
Afar,Elidar Health Centre,Health Centre,12.0647,41.9185
Afar,Eloha Health Station,Health Station,11.3749,40.9374
Afar,Erebtih Health Centre,Health Centre,13.1843,40.5167
Afar,Fehkhenumagewa Health Post,Health Post,10.6802,40.178
Afar,Feresdege Health Post,Health Post,13.9276,39.8945
Afar,Fokissa Health Post,Health Post,12.2099,39.854
Afar,Gahikomal Health Post,Health Post,12.1389,39.9544
Afar,Galati Health Post,Health Post,11.2833,41.1
Afar,Galifage Health Post,Health Post,11.3666,41.35
Afar,Gecheni Health Centre,Health Centre,9.6713,39.9382
Afar,Gefreh Health Post,Health Post,9.985,40.4893
Afar,Gelaeso Health Post,Health Post,13.3422,39.7517
Afar,Gelealu Health Centre,Health Centre,9.6806,40.2295
Afar,Gewane Health Centre,Health Centre,10.157,40.6585
Afar,Gubider Nucleas Health Centre,Nucleas Health Centre,12.4404,39.8959
Afar,Gyrenie Health Post,Health Post,11.5939,41.5534
Afar,Hadelela Health Centre,Health Centre,10.2125,40.1589
Afar,Harsis Health Post,Health Post,11.6805,40.8233
Afar,Hidaa Health Post,Health Post,11.9333,39.9833
Afar,Kalluwaa Health Centre,Health Centre,12.1484,39.9171
Afar,Kebeha Health Post,Health Post,8.9944,40.1666
Afar,Kebena Health Station,Health Station,11.28,40.25
Afar,Kedebure Health Post,Health Post,9.8582,40.0725
Afar,Kelwan Health Centre,Health Centre,12.1409,39.9758
Afar,Kumam Health Post,Health Post,9.975,40.1412
Afar,Logia Health Station,Health Station,11.723,40.9765
Afar,Manda Health Station,Health Station,12.4059,42.182
Afar,Meaw Health Post,Health Post,14.0336,40.1497
Afar,Megala Health Centre,Health Centre,12.95,39.8166
Afar,Melka Worer Health Centre,Health Centre,9.3351,40.1744
Afar,Melke Sedi Health Station,Health Station,9.4,40.3272
Afar,Messid Health Post,Health Post,11.5939,40.0952
Afar,"Meteka 1,2 Health Station",Health Station,9.8739,40.5063
Afar,Mile Health Station,Health Station,11.4176,40.7616
Afar,Missionary Of Charity Higher Clinic,Clinic,11.7334,41.0836
Afar,National Hospital,National Hospital,9.2543,40.1558
Afar,Sabahedibele Health Post,Health Post,13.9001,40.7337
Afar,Sabure Health Post,Health Post,9.108,39.9464
Afar,Sedia Fagie Hospital,Hospital,12.0974,40.566
Afar,Segato Health Post,Health Post,9.356,40.0263
Afar,Semera Health Centre,Health Centre,11.7906,41.0083
Afar,Serdo Health Post,Health Post,11.9563,41.3113
Afar,Sheleko Health Post,Health Post,9.3923,40.1788
Afar,Tangay Kuma Health Post,Health Post,11.6833,40.9333
Afar,Tansa Health Post,Health Post,12.8431,40.009
Afar,Telalak Health Centre,Health Centre,10.9215,40.2058
Afar,Wame Health Post,Health Post,11.5924,40.0293
Afar,Wehadis Health Centre,Health Centre,13.9343,39.8606
Afar,Yalo Health Centre,Health Centre,12.358,39.8759
Amhara,Abahoch Clinic,Clinic,10.438,38.5703
Amhara,Abar Wiha Tayit Health Post,Health Post,11.0226,38.146
Amhara,Abawiram Clinic,Clinic,12.4297,37.2114
Amhara,Abay Koleb Clinic,Clinic,10.6429,36.458
Amhara,Abderafi Health Centre,Health Centre,13.7318,36.5014
Amhara,Abdikom Clinic,Clinic,11.6847,39.0361
Amhara,Abdikom Clinic,Clinic,11.6847,39.0384
Amhara,Abecho Clinic,Clinic,11.1408,39.8912
Amhara,Abela Kirach Clinic,Clinic,11.0516,37.1591
Amhara,Abergele Clinic 1,Clinic,13.1476,38.9055
Amhara,Abergele Clinic 2,Clinic,13.0402,38.989
Amhara,Abergele Clinic 3,Clinic,12.9242,38.9404
Amhara,Abergele Clinic 4,Clinic,12.8689,39.2399
Amhara,Abergele Health Centre 1,Health Centre,12.8921,39.262
Amhara,Abergele Health Centre 2,Health Centre,13.2128,38.6096
Amhara,Abet Wuha Clinic,Clinic,10.4547,38.8817
Amhara,Abet Wuha Clinic,Clinic,10.4698,38.8969
Amhara,Abey Yegorba Clinic,Clinic,10.4618,38.6108
Amhara,Abib Debre Kuskuam Clinic,Clinic,10.7977,37.9384
Amhara,Abirhajira Health Centre,Health Centre,13.4662,36.4769
Amhara,Abirjiha Dihano Wawa Clinic,Clinic,12.2626,37.2406
Amhara,Abiyot Fana Clinic,Clinic,11.3223,37.1465
Amhara,Abiyot Selam Clinic,Clinic,10.9833,37.8504
Amhara,Abote Clinic,Clinic,10.672,38.851
Amhara,Abote Clinic,Clinic,10.6751,38.8465
Amhara,Abtegaho Clinic,Clinic,12.1876,36.1957
Amhara,Abu Adere Health Centre,Health Centre,10.8132,38.7395
Amhara,Abuare Health Post,Health Post,12.0736,39.6779
Amhara,Abuarie Health Post,Health Post,11.6758,39.62
Amhara,Abuarie Health Post,Health Post,11.6805,39.6418
Amhara,Abune Yosef Clinic,Clinic,12.1737,39.1964
Amhara,Abyele Ayketuba Health Post,Health Post,10.8227,37.5299
Amhara,Achera Health Post,Health Post,12.8758,36.7308
Amhara,Addis Alem Clinic,Clinic,10.9125,37.848
Amhara,Addis Alem Clinic,Clinic,10.9671,39.7913
Amhara,Addis Alem Clinic,Clinic,11.2093,37.0859
Amhara,Addis Betekrstiyan Clinic,Clinic,11.974,37.8515
Amhara,Addis Kedam Health Centre,Health Centre,11.0968,36.8902
Amhara,Addis Zemen Clinic,Clinic,10.9774,37.9242
Amhara,Addis Zemen Health Centre,Health Centre,12.1212,37.7741
Amhara,Addisina Gulit Clinic,Clinic,10.354,37.6146
Amhara,Ader Seg Abina Clinic,Clinic,12.2557,38.1575
Amhara,Adet Clinic,Clinic,13.1722,37.3654
Amhara,Adet Health Centre,Health Centre,11.2562,37.4886
Amhara,Adey Guya Clinic,Clinic,11.1794,39.0145
Amhara,Adi Selam Clinic,Clinic,13.5369,38.3637
Amhara,Adi Tewlenyi Clinic,Clinic,13.2202,37.5628
Amhara,Adiarkay Health Centre,Health Centre,13.4433,38.0551
Amhara,Adirara Clinic,Clinic,12.6441,38.1417
Amhara,Adis Alem Health Centre,Health Centre,11.219,37.6736
Amhara,Adis Alem Health Centre,Health Centre,12.5831,38.7455
Amhara,Adisamba Clinic,Clinic,11.5799,39.5731
Amhara,Adisgea Sekongo Clinic,Clinic,12.1265,38.2517
Amhara,Aditaya Clinic,Clinic,12.0494,36.6989
Amhara,Adiya Kurquara Clinic,Clinic,12.008,38.3117
Amhara,Adoga Guasheta Clinic,Clinic,10.7546,36.9958
Amhara,Aduka Health Post,Health Post,11.5499,38.5256
Amhara,Aela Health Centre,Health Centre,11.2595,39.8967
Amhara,Aela Health Post,Health Post,11.5659,39.6653
Amhara,Afijina Melek Clinic,Clinic,11.3334,37.7452
Amhara,Agam Wuha Clinic,Clinic,11.1909,37.8349
Amhara,Agamber Clinic,Clinic,9.7837,39.8898
Amhara,Agamwuha Lemlem Terara Clinic,Clinic,12.713,36.3268
Amhara,Agar Wenidogeti Clinic,Clinic,11.6052,37.7041
Amhara,Agati Yesho Clinic,Clinic,11.4249,38.0937
Amhara,Agere Berhan Clinic,Clinic,10.9328,37.8213
Amhara,Ageta Clinic,Clinic,11.3379,37.5729
Amhara,Ageta Clinic,Clinic,13.4084,38.4758
Amhara,Agewuye Clinic,Clinic,11.9964,39.214
Amhara,Agid Kiregna Clinic,Clinic,12.114,37.6475
Amhara,Agisa Clinic,Clinic,12.058,38.2888
Amhara,Agomamit Tebelima Clinic,Clinic,10.6646,37.1404
Amhara,Agot Zinafir Clinic,Clinic,10.4905,37.664
Amhara,Ahiti Clinic,Clinic,10.6648,36.5703
Amhara,Ahun Tegegn Health Post,Health Post,11.8653,39.2956
Amhara,Aja Zekelmoka Clinic,Clinic,12.0116,38.2167
Amhara,Ajewa Chefa Health Centre,Health Centre,10.7645,40.0018
Amhara,Ajewa Chefa Health Centre,Health Centre,10.7955,40.0025
Amhara,Ajibar Health Centre,Health Centre,10.8666,38.6666
Amhara,Ajibar Health Centre,Health Centre,11.2333,39.2333
Amhara,Akabit Clinic,Clinic,11.7244,38.316
Amhara,Akako Clinic,Clinic,10.6363,36.5437
Amhara,Akat Clinic,Clinic,11.7058,38.8723
Amhara,Akile Health Centre,Health Centre,11.0895,37.6322
Amhara,Akita Eyasus Clinic,Clinic,12.4313,38.2217
Amhara,Akrimit Clinic,Clinic,9.1507,39.5873
Amhara,Akuna Clinic,Clinic,13.3849,38.388
Amhara,Alala Clinic,Clinic,10.2489,39.9019
Amhara,Albeko Health Post,Health Post,11.1032,39.3485
Amhara,Alefa Basi Clinic,Clinic,10.6217,37.0479
Amhara,Alem Ketema Enat Hospital,Hospital,10.0581,38.9892
Amhara,Alem Ketema Health Centre,Health Centre,10.0584,38.9933
Amhara,Alem Tesfa Health Post,Health Post,10.954,38.4227
Amhara,Ali Clinic,Clinic,13.4691,37.765
Amhara,Alisefer Health Centre,Health Centre,12.1479,36.654
Amhara,Aliyu Amba Health Station,Health Station,9.5441,39.8023
Amhara,Alu Kurand Clinic,Clinic,11.5678,36.4997
Amhara,Amanuel Health Centre,Health Centre,10.4395,37.5596
Amhara,Amarit Wenz Clinic,Clinic,11.5026,37.0799
Amhara,Amba Ferit Health Post,Health Post,11.0011,38.8992
Amhara,Amba Giorgis Health Centre,Health Centre,12.7685,37.6197
Amhara,Amba Mariyam Clinic,Clinic,11.4208,39.4042
Amhara,Amba Mariyam Health Centre,Health Centre,11.2043,39.229
Amhara,Ambat Magot Clinic,Clinic,11.4851,38.7878
Amhara,Ambaye Zerinia Health Post,Health Post,11.6363,39.2169
Amhara,Ambere Health Centre,Health Centre,10.2645,37.8396
Amhara,Ambo Meda Health Station,Health Station,11.4833,39.1667
Amhara,Ambo Mesk Clinic,Clinic,11.3818,37.0644
Amhara,Amdework Health Centre,Health Centre,12.4225,38.708
Amhara,Amed Ber Health Station,Health Station,11.9147,37.884
Amhara,Amena Clinic,Clinic,12.2006,37.943
Amhara,Ameya Mecha Health Post,Health Post,11.788,39.5494
Amhara,Amicha Weha Health Centre,Health Centre,12.0173,36.9288
Amhara,Amora Bet Clinic,Clinic,8.8861,39.6193
Amhara,Amoze Health Post,Health Post,12.0159,39.5387
Amhara,Amsalo Health Post,Health Post,11.39,37.5842
Amhara,Anazted Clinic,Clinic,10.4566,39.7113
Amhara,Anbesamie Health Centre,Health Centre,11.7027,37.6242
Amhara,Anbesit Health Post,Health Post,11.1655,37.5028
Amhara,Anbessa Qelembo Clinic,Clinic,11.6091,36.7803
Amhara,Andinet Clinic,Clinic,11.4812,37.1495
Amhara,Angolela Clinic,Clinic,9.6425,39.4433
Amhara,Angot Health Post,Health Post,11.025,38.2168
Amhara,Anguata Mariyam Tagibagne Clinic,Clinic,10.7495,38.0474
Amhara,Anibesa Clinic,Clinic,10.6761,36.6731
Amhara,Anigech Clinic,Clinic,10.4532,38.0236
Amhara,Anisita Health Post,Health Post,11.5683,38.6006
Amhara,Ankesha Munget Clinic,Clinic,11.4663,36.7441
Amhara,Ankoy Meda Clinic,Clinic,10.0116,39.4588
Amhara,Ankoy Meda Clinic,Clinic,10.0128,39.4616
Amhara,Anova Health Post,Health Post,11.8772,39.4812
Amhara,Anova Health Post,Health Post,11.8901,39.4788
Amhara,Antaria Gelbatit Clinic,Clinic,11.5781,38.2756
Amhara,Aratu Amba Clinic,Clinic,10.192,37.7124
Amhara,Arba Tsegrwa Clinic,Clinic,12.6962,38.3473
Amhara,Arbaya Health Centre,Health Centre,12.4738,37.8224
Amhara,Arbet Health Post,Health Post,12.0956,39.5345
Amhara,Arbgebaya Health Centre,Health Centre,11.6091,38.5352
Amhara,Arbisi Menfesawit Clinic,Clinic,10.7662,37.1276
Amhara,Arebur Clinic,Clinic,13.0437,37.6993
Amhara,Arebur Clinic,Clinic,13.047,37.7403
Amhara,Aremabiderkun Clinic,Clinic,12.2271,36.9809
Amhara,Arera Gechero Clinic,Clinic,10.9631,39.9446
Amhara,Arerit Health Post,Health Post,11.6872,39.8052
Amhara,Arerti Health Station,Health Station,8.8333,39.4
Amhara,Areval Clinic,Clinic,11.8765,38.8759
Amhara,Aringoimbayko Clinic,Clinic,11.8057,37.8712
Amhara,Arka Chinka Clinic,Clinic,11.5113,39.0948
Amhara,Arka Chinka Clinic,Clinic,11.518,39.0967
Amhara,Armani Clinic,Clinic,9.8704,39.8184
Amhara,Asagira Abatirat Clinic,Clinic,11.2696,38.121
Amhara,Asasa Clinic,Clinic,11.6713,38.6932
Amhara,Asega Clinic,Clinic,12.8895,38.1588
Amhara,Asenidabo Clinic,Clinic,10.5246,37.9637
Amhara,Ashefa Darewa Bahire Clinic,Clinic,10.8893,37.1014
Amhara,Asheti Leba Gedel Clinic,Clinic,10.9496,37.3882
Amhara,Ashewa Luti Clinic,Clinic,10.6322,39.8728
Amhara,Ashikowana Clinic,Clinic,12.1921,39.3508
Amhara,Asofe Health Post,Health Post,9.8714,39.5854
Amhara,Asolele Kelebet Clinic,Clinic,10.6291,39.7915
Amhara,Asolele Kelebet Clinic,Clinic,10.6358,39.7877
Amhara,Asta Maryam Clinic,Clinic,12.2301,37.795
Amhara,Atamta Zibila Clinic,Clinic,12.9109,38.002
Amhara,Ataye Health Centre,Health Centre,10.335,39.9561
Amhara,Atela Clinic,Clinic,12.8359,38.1231
Amhara,Atigeba Clinic,Clinic,13.2443,38.2652
Amhara,Atimata Health Centre,Health Centre,12.1362,39.2764
Amhara,Atironis Mariyam Clinic,Clinic,11.0163,38.6559
Amhara,Atkona Health Centre,Health Centre,11.9208,38.2075
Amhara,Atsede Berhan Clinic,Clinic,11.0553,37.9771
Amhara,Awara Clinic,Clinic,10.5793,40.0095
Amhara,Awas Health Post,Health Post,11.9808,39.553
Amhara,Awayu Kumeyu Clinic,Clinic,10.5017,38.6018
Amhara,Awinet Yedefes Clinic,Clinic,10.6069,37.2974
Amhara,Awuchara Clinic,Clinic,12.9337,38.3451
Amhara,Awulal Qorimeda Clinic,Clinic,10.2472,39.9513
Amhara,Aya Ber Clinic,Clinic,9.9913,39.7715
Amhara,Ayda Sagora Clinic,Clinic,11.4801,38.9987
Amhara,Ayde Clinic,Clinic,11.8784,38.1728
Amhara,Ayeha Akuha Clinic,Clinic,12.1872,38.0875
Amhara,Ayehu Erisha Clinic,Clinic,10.6533,36.7964
Amhara,Ayerefeda Clinic,Clinic,13.1427,37.6194
Amhara,Ayiba Sheka Clinic,Clinic,12.462,38.0125
Amhara,Ayibayesus Clinic,Clinic,12.6044,37.579
Amhara,Ayina Eyesus Clinic,Clinic,12.163,38.8377
Amhara,Ayina Mikael Clinic,Clinic,12.1071,38.8686
Amhara,Ayiseg Clinic,Clinic,12.5137,37.7652
Amhara,Aykel Health Centre,Health Centre,12.5531,37.0683
Amhara,Aykel Webi Health Post,Health Post,11.8344,39.5326
Amhara,Ayub Health Post,Health Post,12.2253,39.5994
Amhara,Ayvaniva Health Centre,Health Centre,11.9484,37.9838
Amhara,Baba Seat Health Post,Health Post,11.8862,39.3775
Amhara,Baguna Clinic,Clinic,10.7156,36.9596
Amhara,Baja Health Centre,Health Centre,11.071,39.2986
Amhara,Bakelo Clinic,Clinic,10.4318,38.9915
Amhara,Balarb Clinic,Clinic,12.3057,38.276
Amhara,Balchi Health Station,Health Station,10.1167,35.8
Amhara,Banbaho Clinic,Clinic,12.0686,35.9387
Amhara,Banibiko Sedeya Clinic,Clinic,11.9907,37.6627
Amhara,Banja Shekudad Clinic 1,Clinic,10.9991,36.6807
Amhara,Banja Shekudad Clinic 2,Clinic,10.9912,36.7136
Amhara,Banja Shekudad Clinic 3,Clinic,10.9692,36.7683
Amhara,Barkana Clinic,Clinic,11.2618,39.4627
Amhara,Bati General Hospital,General Hospital,11.144,39.6261
Amhara,Bati Health Centre,Health Centre,11.1896,40.0198
Amhara,Bazura Clinic,Clinic,11.2823,39.1114
Amhara,Bede Health Centre,Health Centre,11.1216,39.414
Amhara,Bedela Clinic,Clinic,12.4874,36.1755
Amhara,Bedeno Serte Health Post,Health Post,10.8657,39.8588
Amhara,Begoch Gat Health Post,Health Post,9.8895,39.6849
Amhara,Behara Clinic,Clinic,10.2412,39.1754
Amhara,Behara Clinic,Clinic,10.2454,39.1811
Amhara,Behoro Health Post,Health Post,11.9398,39.638
Amhara,Beja Clinic,Clinic,10.9648,38.8087
Amhara,Beles Clinic,Clinic,13.1093,38.0296
Amhara,Beloabo Tejimerer Clinic,Clinic,11.4661,37.7982
Amhara,Benker Clinic,Clinic,12.938,37.7208
Amhara,Bentero Clinic,Clinic,13.0522,37.5628
Amhara,Bequlo Maneqiya Clinic,Clinic,11.994,39.4198
Amhara,Ber Gibi Clinic,Clinic,10.3093,39.8729
Amhara,Ber Mariyam Clinic,Clinic,13.39,38.006
Amhara,Bera Clinic,Clinic,12.9671,37.6784
Amhara,Bera Health Post,Health Post,12.7592,37.7289
Amhara,Berara Health Post,Health Post,11.1889,39.3471
Amhara,Berber Health Centre,Health Centre,12.6137,39.0875
Amhara,Bereha Health Post,Health Post,12.2009,39.4381
Amhara,Berekeze Clinic,Clinic,11.8153,38.6314
Amhara,Berhan Chora Clinic,Clinic,11.2747,37.1328
Amhara,Bermel Clinic,Clinic,12.3685,35.7305
Amhara,Berqegne Mofer Bet Clinic,Clinic,10.6759,37.442
Amhara,Beseka Health Post,Health Post,11.6839,39.28
Amhara,Beskiya Health Post,Health Post,13.2885,38.5222
Amhara,Beso Ber Clinic,Clinic,11.114,39.1233
Amhara,Bete Ardaga Clinic,Clinic,10.1678,39.9842
Amhara,Bete Nigus Clinic,Clinic,9.9714,37.7966
Amhara,Betel Health Post,Health Post,13.3264,38.5507
Amhara,Betiha Clinic,Clinic,10.768,39.6832
Amhara,Bichena Health Centre,Health Centre,10.4433,38.1922
Amhara,Bilibala Clinic,Clinic,12.1606,38.9905
Amhara,Birakat Clinic,Clinic,11.3235,37.2988
Amhara,Birikute Clinic,Clinic,12.0997,37.9382
Amhara,Birko Debele Health Post,Health Post,10.9748,39.7318
Amhara,Bisidi Koko Health Post,Health Post,10.8496,39.7671
Amhara,Bistima Health Centre,Health Centre,11.3438,39.7803
Amhara,Bodana Abi Urbi Clinic,Clinic,12.0006,38.5515
Amhara,Bohboh Health Centre,Health Centre,12.2942,36.841
Amhara,Bokokesa Health Centre,Health Centre,11.436,39.8727
Amhara,Bokotabo Clinic,Clinic,10.3653,37.0176
Amhara,Bolo Giyurgis Clinic,Clinic,8.8304,39.363
Amhara,Bora Health Centre,Health Centre,10.6765,40.0406
Amhara,Bore Ager Clinic,Clinic,10.7561,39.5528
Amhara,Borez Besekos Health Centre,Health Centre,11.0348,37.5096
Amhara,Boru Meda Hospital,Hospital,11.22,39.6095
Amhara,Boya Clinic,Clinic,11.7786,39.0415
Amhara,Bragawda Health Centre,Health Centre,11.7146,36.7668
Amhara,Buha Geltim Clinic,Clinic,10.909,37.9795
Amhara,Burakesa Health Centre,Health Centre,10.798,39.9686
Amhara,Bure Health Centre,Health Centre,10.7046,37.0579
Amhara,Burko Clinic,Clinic,12.2237,38.78
Amhara,Burkoch Aqua Shimoch Clinic,Clinic,12.3949,38.3181
Amhara,Buro Teraroch Clinic,Clinic,11.9131,38.019
Amhara,Buso Clinic,Clinic,10.8534,38.9989
Amhara,Buya Sehanitu Clinic,Clinic,10.7732,36.9415
Amhara,Bwabwata Clinic,Clinic,10.8409,39.2784
Amhara,Carbita Clinic,Clinic,12.8976,37.7108
Amhara,Cha Chatu Clinic,Clinic,11.231,40.0496
Amhara,Chacha Health Centre,Health Centre,9.538,39.4564
Amhara,Chachkuna Clinic,Clinic,12.5905,37.3858
Amhara,Chagni Health Centre,Health Centre,10.9547,36.5028
Amhara,Chana Clinic,Clinic,11.6153,39.0328
Amhara,Chandba Delega Health Centre,Health Centre,12.3861,37.0426
Amhara,Chanita Sositu Clinic,Clinic,11.5603,37.2618
Amhara,Chara Health Station,Health Station,11.1955,36.759
Amhara,Cheba Health Centre,Health Centre,12.0472,36.8795
Amhara,Checheho Health Post,Health Post,12.8121,37.913
Amhara,Chechek Zuriya Clinic,Clinic,10.6215,39.7906
Amhara,Chefa Dere Clinic,Clinic,10.5183,39.9238
